trade_date,direction,actual,actual_fullday,score,signal_count,opt_strike,opt_side,entry_time,exit_time,exit_reason,opt_entry,opt_exit,pnl_pts,pnl_inr,result,oi_quadrant,futures_basis,pcr_signal,oi_velocity,strike_defense,fii_signature,has_opt_oi,fii_attribution,clf_confidence,clf_fii_score,dte,regime_5d_ret,extreme_regime,call_wall_in,put_wall_in,pcr_input,fii_fut,fii_cash,day_open,notes
2026-02-04,-1,1,1,-0.4623,5.0,25800.0,PE,11:11,13:40,REVERSAL,198.7,158.7,-40.0,-3000.0,LOSS_REVERSAL,-1.0,1.0,0.0,-1.0,-1.0,1.0,True,FII_BULL,0.122,0.092,6,1.52,False,26000,25000,0.959,-1,1,25740.7,"short_buildup p=-21 oi=+40 | contango fut=25800 spot=25728 basis=+0.15% | neutral_pcr pcr=0.96 ma=0.97 | call_writing_dominant atm_net_vel=-27.9 ce=35.8 pe=7.9 | upper_range_bearish ltp=25800 call=26000 put=25000 pos=0.80 | FII_RT [classifier=FII_BULL conf=0.12, oi_vel_conflicts net=-40.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-05,0,0,-1,-0.0095,5.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,0.0,1.0,-1.0,-1.0,True,FII_BEAR,0.09,-0.03,5,1.4,False,26000,25000,1.07,-1,1,25797.7,"long_unwind p=-15 oi=-161 | backwardation fut=25714 spot=25776 basis=-0.35% | neutral_pcr pcr=1.07 ma=0.99 | put_writing_dominant atm_net_vel=43.7 ce=-53.2 pe=-9.5 | upper_range_bearish ltp=25714 call=26000 put=25000 pos=0.71 | FII_RT [classifier=FII_BEAR conf=0.09, oi_vel_conflicts net=56.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-06,1,1,1,0.568,5.0,25650.0,CE,11:21,15:20,EOD,85.1,114.35,29.25,2193.75,WIN_EOD,1.0,0.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.256,-0.302,4,1.27,False,27000,25000,0.812,-1,-1,25657.3,"long_buildup p=+21 oi=+217 | neutral fut=25648 spot=25643 basis=-0.07% | bullish_pcr pcr=0.81 ma=0.94 | put_writing_dominant atm_net_vel=78.9 ce=-0.8 pe=78.1 | lower_range_bullish ltp=25648 call=27000 put=25000 pos=0.32 | FII_RT [classifier=FII_BEAR conf=0.26, oi_vel_conflicts net=95.2] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-09,0,0,1,0.4904,4.0,,,,,,,,,,NO_TRADE,-1.0,1.0,0.0,1.0,0.0,-1.0,True,FII_BEAR,0.172,-0.188,1,2.41,False,27000,25000,0.965,-1,1,25906.7,"long_unwind p=-2 oi=-150 | contango fut=25915 spot=25694 basis=+0.84% | neutral_pcr pcr=0.96 ma=0.96 | put_writing_dominant atm_net_vel=26.6 ce=-168.6 pe=-142.1 | mid_range ltp=25915 call=27000 put=25000 pos=0.46 | FII_RT [classifier=FII_BEAR conf=0.17, oi_vel_conflicts net=42.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-10,-1,-1,1,-0.3503,6.0,26000.0,PE,11:23,15:20,EOD,70.3,69.3,-1.0,-75.0,LOSS_EOD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,True,FII_BEAR,0.07,-0.003,1,0.54,False,26000,25000,1.109,-1,1,25963.0,"short_buildup p=-4 oi=+89 | contango fut=26009 spot=25867 basis=+0.53% | bearish_pcr pcr=1.11 ma=0.98 | call_writing_dominant atm_net_vel=-12.2 ce=77.0 pe=64.7 | near_call_wall ltp=26009 call=26000 put=25000 pos=1.01 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_confirms net=-26.4] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-11,-1,-1,-1,-0.3928,5.0,26000.0,PE,12:00,15:20,EOD,129.8,135.8,6.0,450.0,WIN_EOD,-1.0,0.0,-1.0,-1.0,1.0,1.0,True,FII_BULL,0.223,0.245,6,0.62,False,27000,25900,1.133,-1,0,26041.5,"short_buildup p=-8 oi=+206 | neutral fut=26006 spot=25935 basis=+0.14% | bearish_pcr pcr=1.13 ma=1.02 | call_writing_dominant atm_net_vel=-18.7 ce=24.2 pe=5.5 | near_put_wall ltp=26006 call=27000 put=25900 pos=0.10 | FII_RT [classifier=FII_BULL conf=0.22, oi_vel_conflicts net=-23.9] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-12,0,0,-1,-0.175,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,0.0,-1.0,-1.0,True,FII_BEAR,0.099,-0.063,5,1.21,False,26000,25000,1.055,-1,1,25957.8,"long_buildup p=+2 oi=+208 | backwardation fut=25862 spot=25954 basis=-0.46% | neutral_pcr pcr=1.06 ma=1.01 | velocity_short_suppressed_backwardation basis=-0.35% atm_net_vel=-15.5 ce=-20.0 pe=-35.5 | near_call_wall ltp=25862 call=26000 put=25000 pos=0.86 | FII_RT [classifier=FII_BEAR conf=0.10, oi_vel_confirms net=-16.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-13,0,0,-1,0.0125,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,1.0,0.0,0.0,-1.0,True,FII_BEAR,0.113,-0.096,4,0.44,False,26000,25000,0.816,-1,1,25716.9,"long_buildup p=+11 oi=+185 | backwardation fut=25534 spot=25807 basis=-1.15% | bullish_pcr pcr=0.82 ma=1.02 | balanced atm_net_vel=0.2 ce=-86.2 pe=-86.0 | mid_range ltp=25534 call=26000 put=25000 pos=0.53 | FII_RT [classifier=FII_BEAR conf=0.11, oi_vel_confirms net=-5.2] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-16,1,1,1,0.5779,5.0,25550.0,CE,11:01,14:33,TP,68.75,143.1,74.35,5576.25,WIN_TP,1.0,1.0,1.0,1.0,0.0,1.0,True,FII_BULL,0.143,0.134,1,-1.53,False,26000,25000,0.646,-1,-1,25446.1,"long_buildup p=+0 oi=+38 | contango fut=25563 spot=25471 basis=+0.34% | extreme_calls_bullish pcr=0.65 ma=0.95 | put_writing_dominant atm_net_vel=208.3 ce=-62.9 pe=145.4 | mid_range ltp=25563 call=26000 put=25000 pos=0.56 | FII_RT [classifier=FII_BULL conf=0.14, oi_vel_confirms net=227.9] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-17,0,0,1,0.3447,5.0,,,,,,,,,,NO_TRADE,1.0,1.0,-1.0,1.0,0.0,-1.0,True,FII_BEAR,0.406,-0.403,1,-0.97,False,26000,25500,1.107,-1,0,25642.7,"long_buildup p=+1 oi=+247 | contango fut=25738 spot=25683 basis=+0.19% | bearish_pcr pcr=1.11 ma=0.95 | put_writing_dominant atm_net_vel=78.6 ce=-276.1 pe=-197.5 | mid_range ltp=25738 call=26000 put=25500 pos=0.48 | FII_RT [classifier=FII_BEAR conf=0.41, oi_vel_conflicts net=134.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-18,0,0,1,0.2165,5.0,,,,,,,,,,NO_TRADE,-1.0,1.0,-1.0,1.0,0.0,-1.0,True,FII_BEAR,0.073,-0.012,6,-0.88,False,26000,25700,1.11,-1,1,25762.0,"short_buildup p=-3 oi=+333 | contango fut=25826 spot=25725 basis=+0.26% | bearish_pcr pcr=1.11 ma=0.95 | put_writing_dominant atm_net_vel=52.6 ce=-80.8 pe=-28.2 | mid_range ltp=25826 call=26000 put=25700 pos=0.42 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_conflicts net=65.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-19,-1,-1,-1,-0.4117,5.0,25750.0,PE,11:14,14:44,TP,138.85,278.2,139.35,10451.25,WIN_TP,-1.0,-1.0,-1.0,0.0,1.0,1.0,True,FII_BULL,0.143,0.133,5,0.05,False,27000,25000,1.218,-1,1,25854.1,"short_buildup p=-16 oi=+88 | backwardation fut=25732 spot=25819 basis=-0.45% | bearish_pcr pcr=1.22 ma=0.98 | velocity_short_suppressed_backwardation basis=-0.34% atm_net_vel=-125.9 ce=89.3 pe=-36.6 | lower_range_bullish ltp=25732 call=27000 put=25000 pos=0.37 | FII_RT [classifier=FII_BULL conf=0.14, oi_vel_conflicts net=-149.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-20,1,-1,1,0.5396,5.0,25600.0,CE,11:08,15:20,EOD,134.0,98.3,-35.7,-2677.5,LOSS_EOD,1.0,1.0,1.0,1.0,0.0,1.0,True,FII_BULL,0.103,0.057,4,-0.07,False,26000,25000,0.698,-1,1,25416.5,"long_buildup p=+7 oi=+36 | contango fut=25594 spot=25454 basis=+0.46% | extreme_calls_bullish pcr=0.70 ma=0.96 | put_writing_dominant atm_net_vel=139.4 ce=-89.3 pe=50.1 | mid_range ltp=25594 call=26000 put=25000 pos=0.59 | FII_RT [classifier=FII_BULL conf=0.10, oi_vel_confirms net=163.5] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-23,1,1,1,0.6011,5.0,25650.0,CE,12:04,15:20,EOD,103.5,120.2,16.7,1252.5,WIN_EOD,1.0,1.0,0.0,1.0,1.0,-1.0,True,FII_BEAR,0.118,-0.11,1,-0.43,False,27000,25000,0.975,-1,0,25679.1,"long_buildup p=+10 oi=+91 | contango fut=25663 spot=25571 basis=+0.34% | neutral_pcr pcr=0.98 ma=1.02 | put_writing_dominant atm_net_vel=18.6 ce=18.5 pe=37.1 | lower_range_bullish ltp=25663 call=27000 put=25000 pos=0.33 | FII_RT [classifier=FII_BEAR conf=0.12, oi_vel_conflicts net=18.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-24,0,0,-1,0.1565,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,1.0,0.0,-1.0,True,FII_BEAR,0.766,-0.703,1,-0.05,False,26000,25000,1.056,-1,1,25633.9,"short_cover p=+2 oi=-210 | backwardation fut=25425 spot=25713 basis=-1.14% | neutral_pcr pcr=1.06 ma=1.01 | put_writing_dominant atm_net_vel=90.0 ce=-270.2 pe=-180.2 | mid_range ltp=25425 call=26000 put=25000 pos=0.43 | FII_RT [classifier=FII_BEAR conf=0.77, oi_vel_conflicts net=73.6] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-25,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,6,-1.53,False,26000,25400,0.885,-1,1,25668.0,
2026-02-26,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,5,0.11,False,26000,25000,0.876,-1,1,25670.1,
2026-02-27,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,4,-0.29,False,26000,25000,0.88,-1,-1,25571.0,
2026-03-02,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,1,-2.08,False,26000,25000,0.626,-1,-1,25075.2,
2026-03-04,0,0,1,-0.4429,4.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,0.0,0.0,-1.0,-1.0,True,FII_BEAR,0.134,-0.075,6,-2.2,False,24900,24000,0.933,-1,-1,24472.8,short_buildup p=-4 oi=+187 | backwardation fut=24570 spot=24866 basis=-1.32% | neutral_pcr pcr=0.93 ma=0.84 | velocity_short_suppressed_backwardation basis=-1.19% atm_net_vel=-8.8 ce=-23.8 pe=-32.6 | upper_range_bearish ltp=24570 call=24900 put=24000 pos=0.63 | FII_RT [classifier=FII_BEAR conf=0.13] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)
2026-03-05,1,1,1,0.5247,5.0,24750.0,CE,11:08,15:20,EOD,180.2,204.6,24.4,1830.0,WIN_EOD,1.0,1.0,0.0,1.0,1.0,-1.0,True,FII_BEAR,0.125,-0.122,5,-3.93,True,26000,24000,0.951,-1,-1,24650.1,"long_buildup p=+9 oi=+130 | contango fut=24747 spot=24480 basis=+0.98% | neutral_pcr pcr=0.95 ma=0.85 | put_writing_dominant atm_net_vel=8.4 ce=4.9 pe=13.4 | lower_range_bullish ltp=24747 call=26000 put=24000 pos=0.37 | FII_RT [classifier=FII_BEAR conf=0.12, oi_vel_conflicts net=12.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-06,0,0,-1,-0.0762,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,0.0,1.0,1.0,True,FII_BULL,0.102,0.064,4,-2.87,False,26000,24000,1.015,-1,-1,24712.0,"long_buildup p=+2 oi=+381 | backwardation fut=24537 spot=24766 basis=-1.01% | neutral_pcr pcr=1.01 ma=0.88 | velocity_short_suppressed_backwardation basis=-0.92% atm_net_vel=-27.7 ce=-66.5 pe=-94.2 | lower_range_bullish ltp=24537 call=26000 put=24000 pos=0.27 | FII_RT [classifier=FII_BULL conf=0.10, oi_vel_conflicts net=-39.2] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-09,1,1,1,0.4075,5.0,23950.0,CE,11:23,15:20,EOD,160.0,228.0,68.0,5100.0,WIN_EOD,1.0,-1.0,1.0,1.0,0.0,1.0,True,FII_BULL,0.117,0.078,1,-2.89,False,25000,23000,0.835,-1,-1,23910.0,"long_buildup p=+37 oi=+68 | backwardation fut=23953 spot=24450 basis=-2.06% | bullish_pcr pcr=0.84 ma=0.87 | put_writing_dominant atm_net_vel=15.0 ce=2.7 pe=17.7 | mid_range ltp=23953 call=25000 put=23000 pos=0.48 | FII_RT [classifier=FII_BULL conf=0.12, oi_vel_confirms net=20.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-10,0,0,1,-0.23,5.0,,,,,,,,,,NO_TRADE,1.0,1.0,0.0,-1.0,-1.0,-1.0,True,FII_BEAR,0.89,-0.799,1,-3.37,True,25000,23000,0.995,-1,-1,24296.3,"short_cover p=+8 oi=-436 | contango fut=24400 spot=24028 basis=+1.52% | neutral_pcr pcr=0.99 ma=0.95 | call_writing_dominant atm_net_vel=-84.2 ce=-159.1 pe=-243.3 | upper_range_bearish ltp=24400 call=25000 put=23000 pos=0.70 | FII_RT [classifier=FII_BEAR conf=0.89, oi_vel_confirms net=-39.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-11,0,0,-1,0.3706,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,1.0,0.0,-1.0,True,DII_BEAR,0.182,-0.059,6,-0.89,False,25000,23000,1.025,-1,-1,24350.0,"long_buildup p=+17 oi=+238 | backwardation fut=23949 spot=24262 basis=-1.42% | neutral_pcr pcr=1.02 ma=0.96 | put_writing_dominant atm_net_vel=22.9 ce=-41.7 pe=-18.9 | mid_range ltp=23949 call=25000 put=23000 pos=0.47 | FII_RT [classifier=DII_BEAR conf=0.13, oi_vel_conflicts net=20.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-12,0,0,-1,-0.009,5.0,,,,,,,,,,NO_TRADE,1.0,-1.0,1.0,0.0,1.0,-1.0,True,FII_BEAR,0.073,-0.006,5,-3.63,True,25000,23000,0.834,-1,-1,23748.0,"short_cover p=+2 oi=-2435 | backwardation fut=23738 spot=23867 basis=-0.65% | bullish_pcr pcr=0.83 ma=0.94 | velocity_short_suppressed_backwardation basis=-0.54% atm_net_vel=-33.3 ce=-2.2 pe=-35.6 | lower_range_bullish ltp=23738 call=25000 put=23000 pos=0.37 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_confirms net=-37.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-13,0,0,-1,0.1499,6.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.128,-0.124,4,-3.32,True,25000,23000,0.858,-1,-1,23522.0,"short_buildup p=-6 oi=+3 | backwardation fut=23192 spot=23639 basis=-1.98% | bullish_pcr pcr=0.86 ma=0.91 | put_writing_dominant atm_net_vel=53.3 ce=-83.2 pe=-30.0 | near_put_wall ltp=23192 call=25000 put=23000 pos=0.10 | FII_RT [classifier=FII_BEAR conf=0.13, oi_vel_conflicts net=51.2] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-16,1,1,1,0.5415,6.0,23250.0,CE,11:23,15:20,EOD,157.3,218.4,61.1,4582.5,WIN_EOD,1.0,1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.9,-0.833,1,-3.65,True,24000,23000,0.748,-1,-1,23250.4,"short_cover p=+36 oi=-1465 | contango fut=23259 spot=23151 basis=+0.45% | bullish_pcr pcr=0.75 ma=0.89 | put_writing_dominant atm_net_vel=42.0 ce=-11.6 pe=30.4 | lower_range_bullish ltp=23259 call=24000 put=23000 pos=0.26 | FII_RT [classifier=FII_BEAR conf=0.90, oi_vel_conflicts net=63.5] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-17,1,1,1,0.5643,5.0,23500.0,CE,12:50,13:30,TP,47.95,97.15,49.2,3690.0,WIN_TP,1.0,1.0,0.0,1.0,-1.0,-1.0,True,FII_BEAR,0.406,-0.466,1,-3.52,True,24000,22000,1.028,-1,-1,23487.3,"long_buildup p=+37 oi=+58 | contango fut=23509 spot=23409 basis=+0.41% | neutral_pcr pcr=1.03 ma=0.90 | put_writing_dominant atm_net_vel=131.8 ce=-40.6 pe=91.2 | upper_range_bearish ltp=23509 call=24000 put=22000 pos=0.75 | FII_RT [classifier=FII_BEAR conf=0.41, oi_vel_conflicts net=184.9] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-18,0,0,1,-0.3404,6.0,,,,,,,,,,NO_TRADE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,True,FII_BEAR,0.238,-0.222,6,-1.2,False,24000,23000,1.106,-1,-1,23661.7,"long_unwind p=-25 oi=-180 | contango fut=23777 spot=23581 basis=+0.70% | bearish_pcr pcr=1.11 ma=0.92 | call_writing_dominant atm_net_vel=-31.9 ce=-31.1 pe=-63.0 | upper_range_bearish ltp=23777 call=24000 put=23000 pos=0.78 | FII_RT [classifier=FII_BEAR conf=0.24, oi_vel_confirms net=-37.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-19,-1,-1,-1,-0.3754,5.0,23200.0,PE,11:17,15:20,EOD,242.5,306.4,63.9,4792.5,WIN_EOD,-1.0,-1.0,-1.0,0.0,1.0,1.0,True,FII_BULL,0.409,0.43,5,0.59,False,24000,23000,1.14,-1,-1,23338.3,"short_buildup p=-44 oi=+227 | backwardation fut=23211 spot=23778 basis=-2.49% | bearish_pcr pcr=1.14 ma=0.98 | velocity_short_suppressed_backwardation basis=-2.38% atm_net_vel=-11.5 ce=9.7 pe=-1.8 | lower_range_bullish ltp=23211 call=24000 put=23000 pos=0.21 | FII_RT [classifier=FII_BULL conf=0.41, oi_vel_conflicts net=-12.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-20,1,-1,-1,0.6073,5.0,23300.0,CE,11:08,15:20,EOD,235.6,153.5,-82.1,-6157.5,LOSS_EOD,1.0,1.0,0.0,1.0,1.0,1.0,True,FII_BULL,0.131,0.113,4,-0.64,False,24000,23000,0.908,-1,-1,23185.0,"short_cover p=+2 oi=-89 | contango fut=23321 spot=23002 basis=+1.30% | neutral_pcr pcr=0.91 ma=0.99 | put_writing_dominant atm_net_vel=70.4 ce=-8.1 pe=62.3 | lower_range_bullish ltp=23321 call=24000 put=23000 pos=0.32 | FII_RT [classifier=FII_BULL conf=0.13, oi_vel_confirms net=90.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-23,0,0,-1,-0.4018,4.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,0.0,0.0,1.0,-1.0,True,FII_BEAR,0.093,-0.05,1,-1.26,False,24000,22000,0.934,-1,-1,22830.0,"short_buildup p=-20 oi=+200 | backwardation fut=22509 spot=23114 basis=-2.64% | neutral_pcr pcr=0.93 ma=1.02 | velocity_short_suppressed_backwardation basis=-2.62% atm_net_vel=-7.6 ce=-82.4 pe=-90.0 | lower_range_bullish ltp=22509 call=24000 put=22000 pos=0.25 | FII_RT [classifier=FII_BEAR conf=0.09, oi_vel_confirms net=-29.7] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-24,1,1,1,0.5487,6.0,22700.0,CE,11:14,12:23,TP,84.1,173.8,89.7,6727.5,WIN_TP,1.0,1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.45,-0.467,1,-4.53,True,24000,22000,0.845,-1,-1,22836.0,"short_cover p=+9 oi=-460 | contango fut=22686 spot=22513 basis=+0.75% | bullish_pcr pcr=0.84 ma=0.99 | put_writing_dominant atm_net_vel=22.8 ce=27.8 pe=50.6 | lower_range_bullish ltp=22686 call=24000 put=22000 pos=0.34 | FII_RT [classifier=FII_BEAR conf=0.45, oi_vel_conflicts net=25.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-25,0,0,1,-0.1239,5.0,,,,,,,,,,NO_TRADE,-1.0,1.0,0.0,-1.0,1.0,1.0,True,FII_BULL,0.121,0.066,6,-3.64,True,24000,22900,1.017,-1,-1,23077.3,"long_unwind p=-24 oi=+0 | contango fut=23277 spot=22912 basis=+1.46% | neutral_pcr pcr=1.02 ma=0.97 | call_writing_dominant atm_net_vel=-44.0 ce=-8.4 pe=-52.3 | lower_range_bullish ltp=23277 call=24000 put=22900 pos=0.34 | FII_RT [classifier=FII_BULL conf=0.12, oi_vel_conflicts net=-62.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-03-27,0,0,-1,-0.2035,5.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,-1.0,0.0,1.0,-1.0,True,FII_BEAR,0.07,-0.002,4,1.32,False,24000,23000,1.209,-1,-1,23159.9,"short_buildup p=-4 oi=+161 | backwardation fut=22817 spot=23306 basis=-2.19% | bearish_pcr pcr=1.21 ma=0.98 | velocity_short_suppressed_backwardation basis=-2.10% atm_net_vel=-39.6 ce=-49.5 pe=-89.1 | near_put_wall ltp=22817 call=24000 put=23000 pos=-0.18 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_confirms net=-61.6] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
